img,niqe
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_6.obj/0.png,23.78095033
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_6.obj/1.png,25.14389798
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_6.obj/2.png,25.81104465
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_6.obj/3.png,26.67448761
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_6.obj/4.png,26.82514053
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_6.obj/5.png,28.29530745
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_7.obj/0.png,21.6533596
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_7.obj/1.png,24.31050144
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_7.obj/2.png,23.47772516
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_7.obj/3.png,26.27344417
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_7.obj/4.png,26.72672947
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_7.obj/5.png,25.16963458
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_8.obj/0.png,22.63406479
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_8.obj/1.png,24.32882923
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_8.obj/2.png,23.43084861
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_8.obj/3.png,24.02071286
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_8.obj/4.png,25.19884031
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_8.obj/5.png,24.11271354
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_9.obj/0.png,20.57173004
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_9.obj/1.png,21.62636845
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_9.obj/2.png,21.36134491
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_9.obj/3.png,22.75282167
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_9.obj/4.png,22.4683398
./dis_6projections/00018_Stephan005_Basics_0016_qt_level_9.obj/5.png,23.40419657
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.05.obj/0.png,5.804718911
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.05.obj/1.png,6.125357883
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.05.obj/2.png,5.248438768
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.05.obj/3.png,6.604030495
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.05.obj/4.png,4.895153458
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.05.obj/5.png,12.00165147
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.10.obj/0.png,6.163668268
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.10.obj/1.png,6.141097928
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.10.obj/2.png,5.386538114
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.10.obj/3.png,6.709028141
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.10.obj/4.png,5.174082691
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.10.obj/5.png,13.37310532
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.20.obj/0.png,6.049248004
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.20.obj/1.png,6.076213916
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.20.obj/2.png,5.278383893
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.20.obj/3.png,6.46652475
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.20.obj/4.png,4.980811456
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.20.obj/5.png,13.30666232
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.40.obj/0.png,6.064044199
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.40.obj/1.png,6.0579025
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.40.obj/2.png,5.501899594
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.40.obj/3.png,6.477640625
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.40.obj/4.png,5.282676588
./dis_6projections/00018_Stephan005_Basics_0016_simp_rate_0.40.obj/5.png,13.82772618
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_02.obj/0.png,5.196940724
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_02.obj/1.png,5.86517521
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_02.obj/2.png,5.07980553
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_02.obj/3.png,6.082587796
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_02.obj/4.png,6.240964815
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_02.obj/5.png,13.49375183
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_04.obj/0.png,6.860588765
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_04.obj/1.png,8.964005006
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_04.obj/2.png,7.463755869
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_04.obj/3.png,7.728557601
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_04.obj/4.png,9.073877689
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_04.obj/5.png,15.4499432
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_08.obj/0.png,11.97183238
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_08.obj/1.png,12.71356164
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_08.obj/2.png,9.831385574
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_08.obj/3.png,12.69220186
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_08.obj/4.png,10.1671192
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_08.obj/5.png,16.55302874
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_16.obj/0.png,12.93293101
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_16.obj/1.png,13.04175504
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_16.obj/2.png,11.65771477
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_16.obj/3.png,13.28797634
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_16.obj/4.png,11.0560859
./dis_6projections/00018_Stephan005_Basics_0016_sub_rate_16.obj/5.png,16.30069484
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_20.obj/0.png,9.166070018
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_20.obj/1.png,9.633371615
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_20.obj/2.png,10.03515092
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_20.obj/3.png,10.24968835
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_20.obj/4.png,8.06601988
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_20.obj/5.png,8.916156014
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_40.obj/0.png,11.81850154
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_40.obj/1.png,12.31208086
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_40.obj/2.png,12.54958254
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_40.obj/3.png,12.18323678
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_40.obj/4.png,9.919318575
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_40.obj/5.png,10.32710288
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_60.obj/0.png,13.68626435
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_60.obj/1.png,13.77133288
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_60.obj/2.png,13.99318477
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_60.obj/3.png,14.7725322
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_60.obj/4.png,12.29465971
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_60.obj/5.png,10.89452316
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_80.obj/0.png,14.95376479
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_80.obj/1.png,15.33893909
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_80.obj/2.png,14.79431954
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_80.obj/3.png,15.74980215
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_80.obj/4.png,12.88962535
./dis_6projections/00019_Siska003_Basics_006_cn_sigma_80.obj/5.png,12.6560019
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.05.obj/0.png,5.945488925
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.05.obj/1.png,5.22036458
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.05.obj/2.png,5.36315621
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.05.obj/3.png,5.644486979
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.05.obj/4.png,6.412588077
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.05.obj/5.png,9.665843367
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.10.obj/0.png,6.59758272
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.10.obj/1.png,5.611631702
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.10.obj/2.png,5.917580517
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.10.obj/3.png,5.879050329
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.10.obj/4.png,5.664356757
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.10.obj/5.png,8.792400258
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.15.obj/0.png,6.327007583
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.15.obj/1.png,6.010952566
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.15.obj/2.png,6.010190605
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.15.obj/3.png,6.45310782
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.15.obj/4.png,6.151541712
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.15.obj/5.png,8.411374846
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.20.obj/0.png,6.083962571
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.20.obj/1.png,6.387395023
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.20.obj/2.png,6.118768471
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.20.obj/3.png,6.117613468
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.20.obj/4.png,6.991611436
./dis_6projections/00019_Siska003_Basics_006_gn_sigma_0.20.obj/5.png,7.475754428
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_03.obj/0.png,16.97462549
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_03.obj/1.png,18.26846697
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_03.obj/2.png,19.97975005
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_03.obj/3.png,16.98993977
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_03.obj/4.png,20.72244031
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_03.obj/5.png,21.45765498
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_10.obj/0.png,6.624314583
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_10.obj/1.png,6.763318997
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_10.obj/2.png,7.368723514
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_10.obj/3.png,8.812535967
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_10.obj/4.png,8.785183087
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_10.obj/5.png,14.45182744
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_15.obj/0.png,5.799382624
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_15.obj/1.png,5.670987126
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_15.obj/2.png,5.541681731
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_15.obj/3.png,7.772612996
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_15.obj/4.png,7.517010215
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_15.obj/5.png,12.50120572
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_20.obj/0.png,5.657685454
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_20.obj/1.png,5.35890803
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_20.obj/2.png,4.982321451
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_20.obj/3.png,7.519096253
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_20.obj/4.png,7.077985925
./dis_6projections/00019_Siska003_Basics_006_jpeg_q_20.obj/5.png,11.3924418
./dis_6projections/00019_Siska003_Basics_006_qp_level_6.obj/0.png,4.903343412
./dis_6projections/00019_Siska003_Basics_006_qp_level_6.obj/1.png,5.004912494
./dis_6projections/00019_Siska003_Basics_006_qp_level_6.obj/2.png,4.217908118
./dis_6projections/00019_Siska003_Basics_006_qp_level_6.obj/3.png,4.785052449
./dis_6projections/00019_Siska003_Basics_006_qp_level_6.obj/4.png,6.459204439
./dis_6projections/00019_Siska003_Basics_006_qp_level_6.obj/5.png,7.215145343
./dis_6projections/00019_Siska003_Basics_006_qp_level_7.obj/0.png,5.634867949
./dis_6projections/00019_Siska003_Basics_006_qp_level_7.obj/1.png,5.352211373
./dis_6projections/00019_Siska003_Basics_006_qp_level_7.obj/2.png,5.482095882
./dis_6projections/00019_Siska003_Basics_006_qp_level_7.obj/3.png,5.622312865
./dis_6projections/00019_Siska003_Basics_006_qp_level_7.obj/4.png,5.901505687
./dis_6projections/00019_Siska003_Basics_006_qp_level_7.obj/5.png,8.624938657
./dis_6projections/00019_Siska003_Basics_006_qp_level_8.obj/0.png,6.062115739
./dis_6projections/00019_Siska003_Basics_006_qp_level_8.obj/1.png,5.778242764
./dis_6projections/00019_Siska003_Basics_006_qp_level_8.obj/2.png,5.475462879
./dis_6projections/00019_Siska003_Basics_006_qp_level_8.obj/3.png,5.499061624
./dis_6projections/00019_Siska003_Basics_006_qp_level_8.obj/4.png,6.152298075
./dis_6projections/00019_Siska003_Basics_006_qp_level_8.obj/5.png,8.34802799
./dis_6projections/00019_Siska003_Basics_006_qp_level_9.obj/0.png,5.735563823
./dis_6projections/00019_Siska003_Basics_006_qp_level_9.obj/1.png,5.63685972
./dis_6projections/00019_Siska003_Basics_006_qp_level_9.obj/2.png,5.348190289
./dis_6projections/00019_Siska003_Basics_006_qp_level_9.obj/3.png,5.680957164
./dis_6projections/00019_Siska003_Basics_006_qp_level_9.obj/4.png,6.190222138
./dis_6projections/00019_Siska003_Basics_006_qp_level_9.obj/5.png,9.172278143
./dis_6projections/00019_Siska003_Basics_006_qt_level_6.obj/0.png,7.942863934
./dis_6projections/00019_Siska003_Basics_006_qt_level_6.obj/1.png,7.733003309
./dis_6projections/00019_Siska003_Basics_006_qt_level_6.obj/2.png,7.499568601
./dis_6projections/00019_Siska003_Basics_006_qt_level_6.obj/3.png,7.901743738
./dis_6projections/00019_Siska003_Basics_006_qt_level_6.obj/4.png,12.01385728
./dis_6projections/00019_Siska003_Basics_006_qt_level_6.obj/5.png,10.06335307
./dis_6projections/00019_Siska003_Basics_006_qt_level_7.obj/0.png,6.415364854
./dis_6projections/00019_Siska003_Basics_006_qt_level_7.obj/1.png,6.260525522
./dis_6projections/00019_Siska003_Basics_006_qt_level_7.obj/2.png,5.962244017
./dis_6projections/00019_Siska003_Basics_006_qt_level_7.obj/3.png,6.240701266
./dis_6projections/00019_Siska003_Basics_006_qt_level_7.obj/4.png,6.598739306
./dis_6projections/00019_Siska003_Basics_006_qt_level_7.obj/5.png,8.314307212
./dis_6projections/00019_Siska003_Basics_006_qt_level_8.obj/0.png,6.023515615
./dis_6projections/00019_Siska003_Basics_006_qt_level_8.obj/1.png,5.572299622
./dis_6projections/00019_Siska003_Basics_006_qt_level_8.obj/2.png,5.860487058
./dis_6projections/00019_Siska003_Basics_006_qt_level_8.obj/3.png,5.481816806
./dis_6projections/00019_Siska003_Basics_006_qt_level_8.obj/4.png,5.823555204
./dis_6projections/00019_Siska003_Basics_006_qt_level_8.obj/5.png,8.922901262
./dis_6projections/00019_Siska003_Basics_006_qt_level_9.obj/0.png,5.608489764
./dis_6projections/00019_Siska003_Basics_006_qt_level_9.obj/1.png,5.425821065
./dis_6projections/00019_Siska003_Basics_006_qt_level_9.obj/2.png,5.610471862
./dis_6projections/00019_Siska003_Basics_006_qt_level_9.obj/3.png,5.556248626
./dis_6projections/00019_Siska003_Basics_006_qt_level_9.obj/4.png,6.129850972
./dis_6projections/00019_Siska003_Basics_006_qt_level_9.obj/5.png,9.481349794
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.05.obj/0.png,5.617984227
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.05.obj/1.png,5.101857956
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.05.obj/2.png,5.364745966
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.05.obj/3.png,5.605077964
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.05.obj/4.png,6.17260493
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.05.obj/5.png,9.230448773
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.10.obj/0.png,5.484427077
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.10.obj/1.png,5.166055533
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.10.obj/2.png,5.150996057
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.10.obj/3.png,5.738757988
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.10.obj/4.png,6.44547657
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.10.obj/5.png,9.541194251
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.20.obj/0.png,5.218766548
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.20.obj/1.png,5.438151723
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.20.obj/2.png,4.812483162
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.20.obj/3.png,5.590491
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.20.obj/4.png,6.386869316
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.20.obj/5.png,9.429960596
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.40.obj/0.png,5.429123456
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.40.obj/1.png,5.143427022
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.40.obj/2.png,5.030585861
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.40.obj/3.png,6.011250827
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.40.obj/4.png,6.605860531
./dis_6projections/00019_Siska003_Basics_006_simp_rate_0.40.obj/5.png,9.312842463
./dis_6projections/00019_Siska003_Basics_006_sub_rate_02.obj/0.png,4.235222196
./dis_6projections/00019_Siska003_Basics_006_sub_rate_02.obj/1.png,4.116673791
./dis_6projections/00019_Siska003_Basics_006_sub_rate_02.obj/2.png,3.64694549
./dis_6projections/00019_Siska003_Basics_006_sub_rate_02.obj/3.png,5.223114031
./dis_6projections/00019_Siska003_Basics_006_sub_rate_02.obj/4.png,7.440626702
./dis_6projections/00019_Siska003_Basics_006_sub_rate_02.obj/5.png,9.958505257
./dis_6projections/00019_Siska003_Basics_006_sub_rate_04.obj/0.png,6.97141174
./dis_6projections/00019_Siska003_Basics_006_sub_rate_04.obj/1.png,6.239644804
./dis_6projections/00019_Siska003_Basics_006_sub_rate_04.obj/2.png,5.883318811
./dis_6projections/00019_Siska003_Basics_006_sub_rate_04.obj/3.png,6.843003524
./dis_6projections/00019_Siska003_Basics_006_sub_rate_04.obj/4.png,10.29991927
./dis_6projections/00019_Siska003_Basics_006_sub_rate_04.obj/5.png,11.88926268
./dis_6projections/00019_Siska003_Basics_006_sub_rate_08.obj/0.png,11.28871241
./dis_6projections/00019_Siska003_Basics_006_sub_rate_08.obj/1.png,11.16210042
./dis_6projections/00019_Siska003_Basics_006_sub_rate_08.obj/2.png,11.58953235
./dis_6projections/00019_Siska003_Basics_006_sub_rate_08.obj/3.png,11.39523167
./dis_6projections/00019_Siska003_Basics_006_sub_rate_08.obj/4.png,12.40731588
./dis_6projections/00019_Siska003_Basics_006_sub_rate_08.obj/5.png,13.67867513
./dis_6projections/00019_Siska003_Basics_006_sub_rate_16.obj/0.png,13.35508238
./dis_6projections/00019_Siska003_Basics_006_sub_rate_16.obj/1.png,14.12627518
./dis_6projections/00019_Siska003_Basics_006_sub_rate_16.obj/2.png,13.61797472
./dis_6projections/00019_Siska003_Basics_006_sub_rate_16.obj/3.png,15.77701577
./dis_6projections/00019_Siska003_Basics_006_sub_rate_16.obj/4.png,12.55525967
./dis_6projections/00019_Siska003_Basics_006_sub_rate_16.obj/5.png,15.34107546
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_20.obj/0.png,8.855808623
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_20.obj/1.png,10.09661847
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_20.obj/2.png,8.857621888
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_20.obj/3.png,10.25000881
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_20.obj/4.png,8.305828888
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_20.obj/5.png,7.801971671
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_40.obj/0.png,12.40469771
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_40.obj/1.png,12.6367511
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_40.obj/2.png,11.60456698
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_40.obj/3.png,12.50318583
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_40.obj/4.png,9.537277714
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_40.obj/5.png,9.843834325
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_60.obj/0.png,14.25861298
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_60.obj/1.png,14.42683464
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_60.obj/2.png,13.5601726
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_60.obj/3.png,14.31895103
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_60.obj/4.png,11.44979688
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_60.obj/5.png,11.11354651
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_80.obj/0.png,15.00249503
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_80.obj/1.png,15.12016475
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_80.obj/2.png,13.96827351
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_80.obj/3.png,15.32135547
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_80.obj/4.png,11.74814788
./dis_6projections/00019_Siska004_Basics_0011_cn_sigma_80.obj/5.png,12.11337613
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.05.obj/0.png,4.857020018
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.05.obj/1.png,5.868808329
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.05.obj/2.png,4.46622358
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.05.obj/3.png,4.868328136
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.05.obj/4.png,5.175116342
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.05.obj/5.png,5.970134523
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.10.obj/0.png,5.300308393
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.10.obj/1.png,5.95917531
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.10.obj/2.png,4.912588111
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.10.obj/3.png,5.213856623
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.10.obj/4.png,5.352266145
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.10.obj/5.png,7.538652427
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.15.obj/0.png,5.315927917
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.15.obj/1.png,5.49099874
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.15.obj/2.png,4.910026642
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.15.obj/3.png,5.607901258
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.15.obj/4.png,5.49404186
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.15.obj/5.png,6.626997875
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.20.obj/0.png,5.45296824
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.20.obj/1.png,6.026515578
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.20.obj/2.png,4.978054261
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.20.obj/3.png,6.115341825
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.20.obj/4.png,5.851289599
./dis_6projections/00019_Siska004_Basics_0011_gn_sigma_0.20.obj/5.png,7.348368688
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_03.obj/0.png,13.89059904
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_03.obj/1.png,15.42347107
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_03.obj/2.png,16.55758552
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_03.obj/3.png,20.75217946
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_03.obj/4.png,18.50431267
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_03.obj/5.png,14.37687515
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_10.obj/0.png,5.907592919
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_10.obj/1.png,7.989508421
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_10.obj/2.png,6.926549984
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_10.obj/3.png,9.832328701
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_10.obj/4.png,7.835041323
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_10.obj/5.png,8.42174082
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_15.obj/0.png,5.067639033
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_15.obj/1.png,6.623371927
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_15.obj/2.png,5.189566347
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_15.obj/3.png,7.858237985
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_15.obj/4.png,6.708967181
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_15.obj/5.png,7.218880366
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_20.obj/0.png,4.564943426
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_20.obj/1.png,6.374547179
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_20.obj/2.png,4.208062567
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_20.obj/3.png,7.266210912
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_20.obj/4.png,6.261551642
./dis_6projections/00019_Siska004_Basics_0011_jpeg_q_20.obj/5.png,7.066369339
./dis_6projections/00019_Siska004_Basics_0011_qp_level_6.obj/0.png,4.992484474
./dis_6projections/00019_Siska004_Basics_0011_qp_level_6.obj/1.png,4.815046497
